smiles,density,eat,eea,egb,egc,ei,eps,mt,nc,tg
*c1cccc(N2C(=O)c3ccc(Oc4ccc(Sc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,,,,,,,,,,209.0
*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(Sc6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)cc5)c4C3=O)cc2)cc1,,,,,,,,,,234.0
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Sc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,,,,,,,,,,212.0
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Sc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,,,,,,,,,,178.0
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Sc7ccc(Oc8cccc9c8C(=O)N(*)C9=O)cc7)cc6)c5C4=O)cc3)c2)cc1,,,,,,,,,,202.0
*c1cccc(N2C(=O)c3cccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,,,,,,,,,,266.0
*c1cccc(N2C(=O)c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,,,,,,,,,,265.0
*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)cc5)c4C3=O)cc2)cc1,,,,,,,,,,267.0
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,,,,,,,,,,260.0
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,,,,,,,,,,219.0
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8cccc9c8C(=O)N(*)C9=O)cc7)cc6)c5C4=O)cc3)c2)cc1,,,,,,,,,,230.0
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)c5)cc4C3=O)cc2)cc1,,,,,,,,,,209.0
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6cccc(Oc7cccc8c7C(=O)N(*)C8=O)c6)c5C4=O)cc3)c2)cc1,,,,,,,,,,193.0
*c1cccc(N2C(=O)c3ccc(Oc4cccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)c4)cc3C2=O)c1,,,,,,,,,,224.0
*c1cccc(N2C(=O)c3cccc(Oc4cccc(Oc5cccc6c5C(=O)N(*)C6=O)c4)c3C2=O)c1,,,,,,,,,,241.0
*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)c4C3=O)cc2)cc1,,,,,,,,,,263.0
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)c5C4=O)cc3)c2)cc1,,,,,,,,,,214.0
*c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3C2=O)c1,,,,,,,,,,255.0
*c1cccc(N2C(=O)c3cccc(Oc4ccc(Oc5cccc6c5C(=O)N(*)C6=O)cc4)c3C2=O)c1,,,,,,,,,,259.0
*c1cccc(N2C(=O)c3cccc(Oc4ccc(Oc5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,,,,,,,,,,238.0
*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(Oc6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)cc5)c4C3=O)cc2)cc1,,,,,,,,,,239.0
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,,,,,,,,,,215.0
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,,,,,,,,,,184.0
*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,,,,,,,,,,280.0
*c1ccc(C2(c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,,,,,,,,,,373.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3ccc(Cc4ccc(C(=O)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)cc4)cc3)c1)C2=O,,,,,,,,,,260.5
*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(c6ccc(-c8nc9cc(*)ccc9nc8-c8ccccc8)cc6)C7=O)cc5C4=O)cc3)nc2c1,,,,,,,,,,255.0
*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6nc7cc(Oc8ccc9nc(-c%10ccccc%10)c(*)nc9c8)ccc7nc6-c6ccccc6)cc4)C5=O)cc3C2=O)cc1,,,,,,,,,,254.0
*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6nc7cc(-c8ccc9nc(-c%10ccccc%10)c(*)nc9c8)ccc7nc6-c6ccccc6)cc4)C5=O)cc3C2=O)cc1,,,,,,,,,,260.0
*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6nc7cc(S(=O)(=O)c8ccc9nc(-c%10ccccc%10)c(*)nc9c8)ccc7nc6-c6ccccc6)cc4)C5=O)cc3C2=O)cc1,,,,,,,,,,240.0
*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cccc45)cc2)C3=O)c1,,,,,,,,,,263.0
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cccc56)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,,,,,,,,283.0
*C(=O)Nc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cc3)cc2)cc1,,,,,,,,,,235.0
*C(=O)Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,,,,,,,,,231.0
*C(=O)Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cc3)cc2)cc1,,,,,,,,,,260.0
*C(=O)Nc1ccc(-c2sc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cccc7c(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cccc67)cc4)C5=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,340.0
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,,,,,,,,253.5
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,,,,,,,,275.5
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,,,,,,,,275.0
*c1ccc2c(c1)C(=O)N(c1cc(OCCN(CC)c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,,,,,,,,,,210.0
*C(=O)c1cccc(C(=O)N(*)c2ccccc2)c1,,,,,,,,,,148.0
*C(=O)c1ccc(C(=O)N(*)c2ccccc2)cc1,,,,,,,,,,179.0
*C(=O)c1ccc(C(=O)N(*)c2ccccc2)c(Sc2ccccc2)c1,,,,,,,,,,152.0
*C(=O)c1ccc2c(c1)C(=O)N(c1c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(N5C(=O)c6ccc(*)cc6C5=O)c(-c5ccccc5)c4)cc3)cc1-c1ccccc1)C2=O,,,,,,,,,,265.0
*CCCOC(=O)OCCCCCCOC(=O)OCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,,,,,,,,,70.0
*CCCCCCOC(=O)OCCCOC(=O)OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,,,,,,,,,61.0
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,,,,,,,,,40.0
*C1C(=O)N(c2c(CC)cccc2CC)C(=O)C1*,,,,,,,,,,288.0
*C1C(=O)N(c2ccccc2C)C(=O)C1*,,,,,,,,,,335.0
*CC(C)(C)C1C(=O)N(c2c(CC)cccc2CC)C(=O)C1*,,,,,,,,,,210.0
*c1cc(-c2nc3ccccc3[nH]2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,,,,,,,,,,180.0
*C1C(=O)N(c2ccccc2C(=O)OC)C(=O)C1*,,,,,,,,,,259.0
*C1C(=O)N(c2ccccc2C(=O)OCC)C(=O)C1*,,,,,,,,,,230.0
*C1C(=O)N(c2ccccc2C(=O)OCCCC)C(=O)C1*,,,,,,,,,,181.0
*CC1(*)CC(=O)N(c2ccccc2)C1=O,,,,,,,,,,236.0
*c1cc(-c2nc3ccccc3oc2=O)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,,,,,,,,,,130.0
*Oc1ccc(C(c2ccc(OC(*)=O)cc2)(C(F)(F)Cl)C(F)(F)Cl)cc1,,,,,,,,,,183.5
*Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(OC(*)=O)cc3)cc2)cc1,,,,,,,,,,154.0
*Oc1ccc(Cc2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,95.0
*Oc1ccc(C(C)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,107.0
*Oc1ccc(C(CC)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,104.0
*Oc1ccc(C(CCC)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,130.0
*Oc1ccc(C(c2ccc(OC(*)=S)cc2)C(C)C)cc1,,,,,,,,,,135.0
*Oc1ccc(C(c2ccc(OC(*)=S)cc2)C(CC)CC)cc1,,,,,,,,,,148.0
*Oc1ccc(C2(c3ccc(OC(*)=S)cc3)CCCC2)cc1,,,,,,,,,,79.0
*Oc1ccc(C2(c3ccc(OC(*)=S)cc3)CCCCC2)cc1,,,,,,,,,,155.0
*Oc1ccc(C2(c3ccc(OC(*)=S)cc3)CCC(C)CC2)cc1,,,,,,,,,,168.0
*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,179.0
*Oc1ccc(C(c2ccc(OC(*)=S)cc2)c2cccc3ccccc23)cc1,,,,,,,,,,191.0
*Oc1ccc(C(C)(CC)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,102.0
*Oc1ccc(C(C)(CC(C)C)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,128.0
*Oc1ccc(C(CC)(CC)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,121.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,181.0
*Oc1cc(Br)c(C(C)(C)c2c(Br)cc(OC(*)=O)cc2Br)c(Br)c1,,,,,,,,,,267.0
*Oc1cc(Cl)c(C(C)(C)c2c(Cl)cc(OC(*)=O)cc2Cl)c(Cl)c1,,,,,,,,,,240.0
*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C(Cl)(Cl)Cl)cc1,,,,,,,,,,230.0
*CCN(*)C(=O)CC,,,,,,,,,,60.0
*CCCN(*)C(=O)CCCCC,,,,,,,,,,-16.0
*CCCN(*)C(=O)CC,,,,,,,,,,8.0
*CCN(*)C(=O)CCC(=O)OC,,,,,,,,,,31.0
*C(=O)c1ccc2ncc(-c3ccc(-c4cnc5ccc(*)cc5n4)cc3)nc2c1,,,,,,,,,,318.0
*c1ccc(-c2nc3cc(S(=O)(=O)c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,,,,,,,,,,345.0
*c1cccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)c1,,,,,,,,,,320.0
*c1cccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)c1,,,,,,,,,,365.0
*c1ccc(-c2nc3cc(S(=O)(=O)c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,,,,,,,,,,277.5
*C(=O)c1ccccc1-c1ccccc1C(=O)N1CCN(*)CC1,,,,,,,,,,193.0
*C(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N3CCN(*)CC3)cc2)cc1,,,,,,,,,,232.0
*C(=O)CCC1(CCC(=O)N2CCN(*)CC2)c2ccccc2-c2ccccc21,,,,,,,,,,145.0
*CCCCCCn1ccc(-c2cccc(-c3ccn(*)n3)c2)n1,,,,,,,,,,70.0
*c1cccc(-c2ccc3[nH]c(S(=O)(=O)c4nc5ccc(*)cc5[nH]4)nc3c2)c1,,,,,,,,,,290.0
*c1nc(-c2ccccc2)nc(N(c2ccccc2)c2ncnc(N(*)c3ccccc3)n2)n1,,,,,,,,,,279.0
*c1nc(C(F)(F)C(F)(F)C(F)(F)F)nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)n1,,,,,,,,,,-5.0
*=Cc1ccc(/C=N/c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(N=*)c(-c5ccccc5)c4)cc3)cc2-c2ccccc2)cc1,,,,,,,,,,300.0
*c1cccc(-c2nc3ccc(-c4ccc5nc(*)[nH]c5c4)cc3[nH]2)c1,,,,,,,,,,420.0
*c1ccc2cc(-c3nc4ccc(-c5ccc6nc(*)[nH]c6c5)cc4[nH]3)ccc2c1,,,,,,,,,,403.0
*NCCCCCCNc1nc(*)nc(-c2ccccc2)n1,,,,,,,,,,95.0
*c1nc(-c2ccccc2)nc(N(C)CCCCCCN(*)C)n1,,,,,,,,,,57.0
*c1nc(-c2ccccc2)nc(N(CCCCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,74.0
*c1ncnc(N(CCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,91.0
*c1ncnc(N(CCCCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,72.0
*c1ncnc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,55.0
*c1nc(C)nc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,48.0
*c1nc(-c2ccccc2)nc(N(CCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,94.0
*c1nc(-c2ccccc2)nc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,62.0
*O[Si](C)(C)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1,,,,,,,,,,45.0
*CCC[Si](*)(C)c1ccc(N(C)C)cc1,,,,,,,,,,6.5
*CCC[Si](*)(c1ccccc1)c1ccc(N(C)C)cc1,,,,,,,,,,52.0
*CCC[Si](*)(C)c1ccccc1,,,,,,,,,,-1.5
*O[Si](C)(C)O[Si](C)(C)O[Si](*)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,,,,,,,,,,-42.0
*O[Si](C)(C)O[Si](*)(C)c1c(F)c(F)c(F)c(F)c1F,,,,,,,,,,-65.0
*O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)c1c(F)c(F)c(F)c(F)c1F,,,,,,,,,,-83.0
*O[Si](*)(C)c1c(F)c(F)c(F)c(F)c1F,,,,,,,,,,-25.0
*O[Si](C)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)c1ccccc1,,,,,,,,,,58.0
*O[Si](C)(C)c1c(F)c(F)c(F)c([Si](*)(C)C)c1F,,,,,,,,,,-28.5
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(c1ccccc1)c1cccc([Si](*)(C)c2ccccc2)c1,,,,,,,,,,-42.0
*O[Si](C)(C)O[Si](C)(C)c1c(F)c(F)c(F)c([Si](*)(C)C)c1F,,,,,,,,,,-61.0
*O[Si](C)(C)c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc([Si](*)(C)C)c2)c1,,,,,,,,,,-8.0
*O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,,,,,,,,,-62.5
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,,,,,,,,,-80.0
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1cccc([Si](*)(C)C)c1,,,,,,,,,,-75.0
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,,,,,,,,,-72.0
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,,,,,,,,,-62.0
*O[Si](O[Si](C)(C)c1ccc([Si](*)(C)C)cc1)(c1ccccc1)c1ccccc1,,,,,,,,,,0.0
*C/C=C/C[Si](*)(C)c1ccccc1,,,,,,,,,,-1.0
*C/C=C/C[Si](*)(C)CCCOc1ccc2ccccc2c1,,,,,,,,,,-1.0
*C/C=C/C[Si](*)(C)CCCOc1ccccc1,,,,,,,,,,-30.0
*O[Si](*)(C)CCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,,,,,,,,,22.5
*O[Si](*)(C)CCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,,,,,,,,,,5.5
*C[Si](*)(C)CCCCCC,,,,,,,,,,-77.6
*O[Si](*)(C)CCCCCC,,,,,,,,,,-110.85
*C[Si](*)(C)CCCN(CC)CC,,,,,,,,,,-31.75
*C[Si](*)(C)CCCn1c2ccccc2c2ccccc21,,,,,,,,,,71.2
*O[Si](*)(C)CCCn1c2ccccc2c2ccccc21,,,,,,,,,,55.45
*C[Si](*)(C)CCCOCCOCCOC,,,,,,,,,,-73.3
*O[Si](*)(C)CCCOCCOCCOC,,,,,,,,,,-90.1
*C[Si](*)(CCC)CCC,,,,,,,,,,-41.0
*C[Si](*)(CCCC)CCCC,,,,,,,,,,-30.0
*C[Si](*)(CCCCC)CCCCC,,,,,,,,,,-55.0
*C[Si](*)(CCCCCC)CCCCCC,,,,,,,,,,-56.0
*N=P(*)(OC)OC,,,,,,,,,,-66.8
*N=P(*)(OCC)OCC,,,,,,,,,,-84.0
*N=P(*)(OCCC)OCCC,,,,,,,,,,-84.0
*N=P(*)(OCCCC)OCCCC,,,,,,,,,,-105.0
*N=P(*)(OCCC)OCCCCC,,,,,,,,,,-100.0
*N=P(*)(OCCCCC)OCCCCC,,,,,,,,,,-104.0
*N=P(*)(OCCCCCC)OCCCCCC,,,,,,,,,,-104.0
*N=P(*)(OCCCCCCC)OCCCCCCC,,,,,,,,,,-94.0
*N=P(*)(OCCCCCCCC)OCCCCCCCC,,,,,,,,,,-84.0
*N=P(*)(OCCCCCCCCC)OCCCCCCCCC,,,,,,,,,,-56.0
*N=P(*)(OCCCCCCCCCC)OCCCCCCCCCC,,,,,,,,,,-44.0
*N=P(*)(OCc1ccccc1)OCc1ccccc1,,,,,,,,,,-31.4
*N=P(*)(OCc1ccc(-c2ccccc2)cc1)OCc1ccc(-c2ccccc2)cc1,,,,,,,,,,60.0
*N=P(*)(OCCc1ccccc1)OCCc1ccccc1,,,,,,,,,,-32.7
*N=P(*)(OCCCc1ccccc1)OCCCc1ccccc1,,,,,,,,,,-47.0
*N=P(*)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,,,,,,-40.0
*N=P(*)(OCc1ccc(Br)cc1)OCc1ccc(Br)cc1,,,,,,,,,,-0.8
*N=P(*)(OCCOC)OCCOC,,,,,,,,,,-78.0
*N=P(*)(OCCOCCOC)OCCOCCOC,,,,,,,,,,-81.0
*N=P(*)(OCCOCCOCC)OCCOCCOCC,,,,,,,,,,-78.0
*N=P(*)(OCCOCCOCCCC)OCCOCCOCCCC,,,,,,,,,,-84.0
*N=P(*)(NCC)NCC,,,,,,,,,,30.0
*N=P(*)(N(C)C)N(C)C,,,,,,,,,,-4.0
*N=P(*)(N1CCCCC1)N1CCCCC1,,,,,,,,,,19.0
*N=P(*)(Nc1ccccc1)Nc1ccccc1,,,,,,,,,,103.45
*=NP(Cl)(Cl)=NP(Cl)(Cl)=NC(=*)Cl,,,,,,,,,,-21.0
*N=P1(*)Oc2ccccc2-c2ccccc2O1,,,,,,,,,,160.0
*c1ccc(Cc2ccc(S(*)(=O)=O)cc2)cc1,,,,,,,,,,227.5
*CCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,290.0
*CCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,240.0
*CCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,205.0
*CCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,180.0
*CCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,250.0
*CCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,215.0
*CCCCCCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,235.0
*CCCCCCCCCCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,185.0
*CCCCCCCCCCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,160.0
*CCc1ccc(*)c2ccccc12,,,,,,,,,,160.0
*CCCCCCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,,180.0
*C1c2cccc3cccc(c23)C1*,,,,,,,,,,250.0
*CCCCCC(*)CCC,,,,,,,,,,-68.0
*CCCCCC(*)CCCC,,,,,,,,,,-69.0
*CCCCCC(*)CCCCCC,,,,,,,,,,-76.0
*CCCCCC(*)CCCCCCCC,,,,,,,,,,-72.0
*CCCCCC(*)CCCCCCCCCC,,,,,,,,,,-65.0
*CC(*)c1ccc(C(=O)OCCN(CC)CC)cc1,,,,,,,,,,74.0
*CC(*)c1ccc(/C(Cc2ccccc2)=N/O)cc1,,,,,,,,,,111.0
*CC(*)c1ccccc1COCCCCCCCC,,,,,,,,,,13.0
*CC(*)c1ccc(C(O)C(F)(F)F)cc1,,,,,,,,,,110.0
*CC(*)(C)c1ccc2ccccc2n1,,,,,,,,,,193.0
*CC(*)c1ccc([Si](C)(C)OC(C)C)cc1,,,,,,,,,,180.0
*CC(*)c1cccc(OC(C)=O)c1,,,,,,,,,,76.0
*CC(*)c1cccc(NC(C)=O)c1,,,,,,,,,,163.0
*CC(*)c1ccc(C([Sn](C)(C)C)[Sn](C)(C)C)cc1,,,,,,,,,,140.0
*CC(*)c1ccc(C([Si](C)(C)C)[Si](C)(C)C)cc1,,,,,,,,,,156.0
*CC(*)c1ccc(C[Si](C)(C)C)cc1,,,,,,,,,,82.0
*CC(*)c1ccc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,,,,,,,,,13.0
*CC(*)c1ccc([Si](C)(C)O[Si](C)(C)C)cc1,,,,,,,,,,35.5
*CC(*)c1ccccc1O,,,,,,,,,,172.0
*CC(*)c1cccc(O)c1,,,,,,,,,,169.0
*CC(*)c1cc(OC)c(OC(C)=O)c(OC)c1,,,,,,,,,,147.0
*CC(*)c1ccc(COc2ccc(-c3ccc(C#N)cc3)cc2)cc1,,,,,,,,,,132.0
*CCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,,,,,,,,,,25.0
*CCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,,,,,,,,,,16.0
